spk_id,gender,household_id,hh_size,OA,LSOA,MSOA
spk-m-48652,male,E00069548_HH000084,2,E00069548,E01013787,E02002867
spk-f-49687,female,E00069548_HH000033,1,E00069548,E01013787,E02002867
spk-m-49242,male,E00069548_HH000109,2,E00069548,E01013787,E02002867
spk-m-49186,male,E00069548_HH000104,2,E00069548,E01013787,E02002867
spk-m-49314,male,E00069548_HH000112,2,E00069548,E01013787,E02002867
spk-m-49847,male,E00069548_HH000132,2,E00069548,E01013787,E02002867
spk-m-48864,male,E00069548_HH000092,2,E00069548,E01013787,E02002867
spk-f-50478,female,E00069548_HH000054,2,E00069548,E01013787,E02002867
spk-m-48827,male,E00069548_HH000090,2,E00069548,E01013787,E02002867
spk-m-48770,male,E00069548_HH000087,2,E00069548,E01013787,E02002867
spk-m-50403,male,E00069548_HH000148,3,E00069548,E01013787,E02002867
spk-m-50013,male,E00069548_HH000136,5,E00069548,E01013787,E02002867
spk-f-50839,female,E00069548_HH000058,2,E00069548,E01013787,E02002867
spk-m-50292,male,E00069548_HH000142,3,E00069548,E01013787,E02002867
spk-f-50518,female,E00069548_HH000055,2,E00069548,E01013787,E02002867
spk-f-50117,female,E00069548_HH000045,2,E00069548,E01013787,E02002867
spk-m-49925,male,E00069548_HH000135,6,E00069548,E01013787,E02002867
spk-m-49077,male,E00069548_HH000101,2,E00069548,E01013787,E02002867
spk-f-50055,female,E00069548_HH000041,1,E00069548,E01013787,E02002867
spk-m-48655,male,E00069548_HH000084,2,E00069548,E01013787,E02002867
spk-m-49937,male,E00069548_HH000135,6,E00069548,E01013787,E02002867
spk-m-49017,male,E00069548_HH000099,2,E00069548,E01013787,E02002867
spk-f-49379,female,E00069548_HH000024,1,E00069548,E01013787,E02002867
spk-m-49998,male,E00069548_HH000136,5,E00069548,E01013787,E02002867
spk-m-49938,male,E00069548_HH000135,6,E00069548,E01013787,E02002867
spk-m-48143,male,E00069548_HH000063,2,E00069548,E01013787,E02002867
spk-f-50014,female,E00069548_HH000040,1,E00069548,E01013787,E02002867
spk-m-49594,male,E00069548_HH000124,2,E00069548,E01013787,E02002867
spk-m-50236,male,E00069548_HH000140,5,E00069548,E01013787,E02002867
spk-f-50233,female,E00069548_HH000046,2,E00069548,E01013787,E02002867
spk-m-48251,male,E00069548_HH000070,2,E00069548,E01013787,E02002867
spk-m-50029,male,E00069548_HH000136,5,E00069548,E01013787,E02002867
spk-m-50217,male,E00069548_HH000140,5,E00069548,E01013787,E02002867
spk-m-49570,male,E00069548_HH000123,2,E00069548,E01013787,E02002867
spk-m-49178,male,E00069548_HH000103,2,E00069548,E01013787,E02002867
spk-f-50110,female,E00069548_HH000044,1,E00069548,E01013787,E02002867
spk-m-48949,male,E00069548_HH000095,2,E00069548,E01013787,E02002867
spk-m-49443,male,E00069548_HH000118,2,E00069548,E01013787,E02002867
spk-m-49768,male,E00069548_HH000128,2,E00069548,E01013787,E02002867
spk-f-48819,female,E00069548_HH000004,1,E00069548,E01013787,E02002867
spk-m-48386,male,E00069548_HH000075,2,E00069548,E01013787,E02002867
spk-f-50279,female,E00069548_HH000049,2,E00069548,E01013787,E02002867
spk-m-48796,male,E00069548_HH000089,2,E00069548,E01013787,E02002867
spk-f-48699,female,E00069548_HH000002,1,E00069548,E01013787,E02002867
spk-m-50040,male,E00069548_HH000137,5,E00069548,E01013787,E02002867
spk-m-48369,male,E00069548_HH000074,2,E00069548,E01013787,E02002867
spk-f-50252,female,E00069548_HH000047,2,E00069548,E01013787,E02002867
spk-m-49188,male,E00069548_HH000104,2,E00069548,E01013787,E02002867
spk-m-48134,male,E00069548_HH000063,2,E00069548,E01013787,E02002867
spk-m-49667,male,E00069548_HH000125,2,E00069548,E01013787,E02002867
spk-f-49707,female,E00069548_HH000035,1,E00069548,E01013787,E02002867
spk-m-50219,male,E00069548_HH000140,5,E00069548,E01013787,E02002867
spk-f-48926,female,E00069548_HH000008,1,E00069548,E01013787,E02002867
spk-m-49238,male,E00069548_HH000108,2,E00069548,E01013787,E02002867
spk-m-49545,male,E00069548_HH000122,2,E00069548,E01013787,E02002867
spk-m-50258,male,E00069548_HH000141,4,E00069548,E01013787,E02002867
spk-m-48449,male,E00069548_HH000078,2,E00069548,E01013787,E02002867
spk-m-48205,male,E00069548_HH000068,2,E00069548,E01013787,E02002867
spk-m-48154,male,E00069548_HH000064,2,E00069548,E01013787,E02002867
spk-m-48775,male,E00069548_HH000087,2,E00069548,E01013787,E02002867
spk-f-50268,female,E00069548_HH000049,2,E00069548,E01013787,E02002867
spk-m-48185,male,E00069548_HH000067,2,E00069548,E01013787,E02002867
spk-f-48980,female,E00069548_HH000009,1,E00069548,E01013787,E02002867
spk-f-49136,female,E00069548_HH000014,1,E00069548,E01013787,E02002867
spk-f-50463,female,E00069548_HH000052,2,E00069548,E01013787,E02002867
spk-m-48184,male,E00069548_HH000067,2,E00069548,E01013787,E02002867
spk-m-48789,male,E00069548_HH000088,2,E00069548,E01013787,E02002867
spk-f-49217,female,E00069548_HH000018,1,E00069548,E01013787,E02002867
spk-m-49208,male,E00069548_HH000106,2,E00069548,E01013787,E02002867
spk-f-50867,female,E00069548_HH000059,2,E00069548,E01013787,E02002867
spk-m-50378,male,E00069548_HH000147,3,E00069548,E01013787,E02002867
spk-m-48802,male,E00069548_HH000090,2,E00069548,E01013787,E02002867
spk-m-50216,male,E00069548_HH000139,5,E00069548,E01013787,E02002867
spk-m-49976,male,E00069548_HH000135,6,E00069548,E01013787,E02002867
spk-m-50322,male,E00069548_HH000144,3,E00069548,E01013787,E02002867
spk-f-50489,female,E00069548_HH000054,2,E00069548,E01013787,E02002867
spk-m-50177,male,E00069548_HH000138,5,E00069548,E01013787,E02002867
spk-f-50306,female,E00069548_HH000050,2,E00069548,E01013787,E02002867
spk-m-48416,male,E00069548_HH000076,2,E00069548,E01013787,E02002867
spk-f-50261,female,E00069548_HH000048,2,E00069548,E01013787,E02002867
spk-m-50293,male,E00069548_HH000142,3,E00069548,E01013787,E02002867
spk-m-49252,male,E00069548_HH000110,2,E00069548,E01013787,E02002867
spk-m-50234,male,E00069548_HH000140,5,E00069548,E01013787,E02002867
spk-m-49440,male,E00069548_HH000117,2,E00069548,E01013787,E02002867
spk-f-49179,female,E00069548_HH000015,1,E00069548,E01013787,E02002867
spk-m-49682,male,E00069548_HH000126,2,E00069548,E01013787,E02002867
spk-m-49427,male,E00069548_HH000116,2,E00069548,E01013787,E02002867
spk-m-49232,male,E00069548_HH000107,2,E00069548,E01013787,E02002867
spk-f-50454,female,E00069548_HH000052,2,E00069548,E01013787,E02002867
spk-f-50248,female,E00069548_HH000047,2,E00069548,E01013787,E02002867
spk-m-50031,male,E00069548_HH000137,5,E00069548,E01013787,E02002867
spk-m-50228,male,E00069548_HH000140,5,E00069548,E01013787,E02002867
spk-f-49315,female,E00069548_HH000022,1,E00069548,E01013787,E02002867
spk-m-49176,male,E00069548_HH000103,2,E00069548,E01013787,E02002867
spk-m-49446,male,E00069548_HH000118,2,E00069548,E01013787,E02002867
spk-m-50263,male,E00069548_HH000141,4,E00069548,E01013787,E02002867
spk-m-48968,male,E00069548_HH000097,2,E00069548,E01013787,E02002867
spk-m-48776,male,E00069548_HH000088,2,E00069548,E01013787,E02002867
spk-m-49012,male,E00069548_HH000098,2,E00069548,E01013787,E02002867
spk-m-48322,male,E00069548_HH000072,2,E00069548,E01013787,E02002867
spk-m-48182,male,E00069548_HH000066,2,E00069548,E01013787,E02002867
spk-m-49798,male,E00069548_HH000130,2,E00069548,E01013787,E02002867
spk-m-48647,male,E00069548_HH000083,2,E00069548,E01013787,E02002867
spk-m-50408,male,E00069548_HH000148,3,E00069548,E01013787,E02002867
spk-f-49264,female,E00069548_HH000021,1,E00069548,E01013787,E02002867
spk-m-49433,male,E00069548_HH000117,2,E00069548,E01013787,E02002867
spk-f-50865,female,E00069548_HH000058,2,E00069548,E01013787,E02002867
spk-m-48391,male,E00069548_HH000076,2,E00069548,E01013787,E02002867
spk-m-50340,male,E00069548_HH000145,3,E00069548,E01013787,E02002867
spk-m-48365,male,E00069548_HH000074,2,E00069548,E01013787,E02002867
spk-m-50763,male,E00069549_HH000048,2,E00069549,E01013787,E02002867
spk-f-51075,female,E00069549_HH000011,1,E00069549,E01013787,E02002867
spk-f-50943,female,E00069549_HH000005,1,E00069549,E01013787,E02002867
spk-m-50815,male,E00069549_HH000051,2,E00069549,E01013787,E02002867
spk-m-50697,male,E00069549_HH000041,2,E00069549,E01013787,E02002867
spk-m-50720,male,E00069549_HH000043,2,E00069549,E01013787,E02002867
spk-m-50421,male,E00069549_HH000024,2,E00069549,E01013787,E02002867
spk-m-50560,male,E00069549_HH000032,2,E00069549,E01013787,E02002867
spk-m-50898,male,E00069549_HH000054,5,E00069549,E01013787,E02002867
spk-f-51114,female,E00069549_HH000012,1,E00069549,E01013787,E02002867
spk-m-50769,male,E00069549_HH000049,2,E00069549,E01013787,E02002867
spk-m-50784,male,E00069549_HH000049,2,E00069549,E01013787,E02002867
spk-f-50909,female,E00069549_HH000001,1,E00069549,E01013787,E02002867
spk-m-50789,male,E00069549_HH000050,2,E00069549,E01013787,E02002867
spk-f-51189,female,E00069549_HH000018,2,E00069549,E01013787,E02002867
spk-m-50736,male,E00069549_HH000044,2,E00069549,E01013787,E02002867
spk-m-50654,male,E00069549_HH000037,2,E00069549,E01013787,E02002867
spk-m-50750,male,E00069549_HH000045,2,E00069549,E01013787,E02002867
spk-m-50959,male,E00069549_HH000057,3,E00069549,E01013787,E02002867
spk-m-50548,male,E00069549_HH000030,2,E00069549,E01013787,E02002867
spk-f-51129,female,E00069549_HH000013,1,E00069549,E01013787,E02002867
spk-m-50482,male,E00069549_HH000027,2,E00069549,E01013787,E02002867
spk-m-50700,male,E00069549_HH000042,2,E00069549,E01013787,E02002867
spk-f-51387,female,E00069549_HH000022,2,E00069549,E01013787,E02002867
spk-f-51277,female,E00069549_HH000020,2,E00069549,E01013787,E02002867
spk-m-50435,male,E00069549_HH000025,2,E00069549,E01013787,E02002867
spk-m-50576,male,E00069549_HH000033,2,E00069549,E01013787,E02002867
spk-m-50761,male,E00069549_HH000047,2,E00069549,E01013787,E02002867
spk-f-51153,female,E00069549_HH000016,1,E00069549,E01013787,E02002867
spk-m-50558,male,E00069549_HH000031,2,E00069549,E01013787,E02002867
spk-m-50829,male,E00069549_HH000053,7,E00069549,E01013787,E02002867
spk-m-50838,male,E00069549_HH000053,7,E00069549,E01013787,E02002867
spk-f-51050,female,E00069549_HH000010,1,E00069549,E01013787,E02002867
spk-m-50439,male,E00069549_HH000026,2,E00069549,E01013787,E02002867
spk-m-50637,male,E00069549_HH000037,2,E00069549,E01013787,E02002867
spk-m-50726,male,E00069549_HH000044,2,E00069549,E01013787,E02002867
spk-f-51405,female,E00069549_HH000023,2,E00069549,E01013787,E02002867
spk-m-50540,male,E00069549_HH000029,2,E00069549,E01013787,E02002867
spk-f-50954,female,E00069549_HH000006,1,E00069549,E01013787,E02002867
spk-m-50631,male,E00069549_HH000036,2,E00069549,E01013787,E02002867
spk-m-50685,male,E00069549_HH000040,2,E00069549,E01013787,E02002867
spk-m-50524,male,E00069549_HH000029,2,E00069549,E01013787,E02002867
spk-m-50479,male,E00069549_HH000027,2,E00069549,E01013787,E02002867
spk-f-51172,female,E00069549_HH000017,1,E00069549,E01013787,E02002867
spk-m-50938,male,E00069549_HH000056,4,E00069549,E01013787,E02002867
spk-m-50476,male,E00069549_HH000026,2,E00069549,E01013787,E02002867
spk-m-50713,male,E00069549_HH000043,2,E00069549,E01013787,E02002867
spk-f-51017,female,E00069549_HH000008,1,E00069549,E01013787,E02002867
spk-m-50550,male,E00069549_HH000031,2,E00069549,E01013787,E02002867
spk-m-50709,male,E00069549_HH000042,2,E00069549,E01013787,E02002867
spk-m-50752,male,E00069549_HH000046,2,E00069549,E01013787,E02002867
spk-f-51400,female,E00069549_HH000023,2,E00069549,E01013787,E02002867
spk-f-51216,female,E00069549_HH000019,2,E00069549,E01013787,E02002867
spk-m-50827,male,E00069549_HH000053,7,E00069549,E01013787,E02002867
spk-m-50875,male,E00069549_HH000053,7,E00069549,E01013787,E02002867
spk-f-51347,female,E00069549_HH000022,2,E00069549,E01013787,E02002867
spk-f-51026,female,E00069549_HH000009,1,E00069549,E01013787,E02002867
spk-m-50920,male,E00069549_HH000055,4,E00069549,E01013787,E02002867
spk-m-50591,male,E00069549_HH000034,2,E00069549,E01013787,E02002867
spk-f-51141,female,E00069549_HH000014,1,E00069549,E01013787,E02002867
spk-m-50762,male,E00069549_HH000048,2,E00069549,E01013787,E02002867
spk-f-51342,female,E00069549_HH000021,2,E00069549,E01013787,E02002867
spk-f-50941,female,E00069549_HH000004,1,E00069549,E01013787,E02002867
spk-f-51175,female,E00069549_HH000018,2,E00069549,E01013787,E02002867
spk-m-50503,male,E00069549_HH000028,2,E00069549,E01013787,E02002867
spk-m-50817,male,E00069549_HH000052,2,E00069549,E01013787,E02002867
spk-f-51016,female,E00069549_HH000007,1,E00069549,E01013787,E02002867
spk-m-50947,male,E00069549_HH000056,4,E00069549,E01013787,E02002867
spk-m-50897,male,E00069549_HH000054,5,E00069549,E01013787,E02002867
spk-m-50843,male,E00069549_HH000053,7,E00069549,E01013787,E02002867
spk-m-50635,male,E00069549_HH000036,2,E00069549,E01013787,E02002867
spk-m-50612,male,E00069549_HH000034,2,E00069549,E01013787,E02002867
spk-m-50904,male,E00069549_HH000054,5,E00069549,E01013787,E02002867
spk-m-50570,male,E00069549_HH000032,2,E00069549,E01013787,E02002867
spk-m-50804,male,E00069549_HH000051,2,E00069549,E01013787,E02002867
spk-m-50681,male,E00069549_HH000040,2,E00069549,E01013787,E02002867
spk-m-50952,male,E00069549_HH000056,4,E00069549,E01013787,E02002867
spk-m-50911,male,E00069549_HH000055,4,E00069549,E01013787,E02002867
spk-m-50541,male,E00069549_HH000030,2,E00069549,E01013787,E02002867
spk-m-50672,male,E00069549_HH000038,2,E00069549,E01013787,E02002867
spk-m-50586,male,E00069549_HH000033,2,E00069549,E01013787,E02002867
spk-m-50882,male,E00069549_HH000054,5,E00069549,E01013787,E02002867
spk-m-50669,male,E00069549_HH000038,2,E00069549,E01013787,E02002867
spk-m-50757,male,E00069549_HH000047,2,E00069549,E01013787,E02002867
spk-m-50436,male,E00069549_HH000025,2,E00069549,E01013787,E02002867
spk-m-50937,male,E00069549_HH000056,4,E00069549,E01013787,E02002867
spk-m-50673,male,E00069549_HH000039,2,E00069549,E01013787,E02002867
spk-m-50692,male,E00069549_HH000041,2,E00069549,E01013787,E02002867
spk-m-50956,male,E00069549_HH000057,3,E00069549,E01013787,E02002867
spk-m-50494,male,E00069549_HH000028,2,E00069549,E01013787,E02002867
spk-m-50410,male,E00069549_HH000024,2,E00069549,E01013787,E02002867
spk-m-50902,male,E00069549_HH000054,5,E00069549,E01013787,E02002867
spk-f-50910,female,E00069549_HH000002,1,E00069549,E01013787,E02002867
spk-m-50619,male,E00069549_HH000035,2,E00069549,E01013787,E02002867
spk-f-51253,female,E00069549_HH000020,2,E00069549,E01013787,E02002867
spk-f-50922,female,E00069549_HH000003,1,E00069549,E01013787,E02002867
spk-f-51331,female,E00069549_HH000021,2,E00069549,E01013787,E02002867
spk-m-50821,male,E00069549_HH000053,7,E00069549,E01013787,E02002867
spk-m-50907,male,E00069549_HH000055,4,E00069549,E01013787,E02002867
spk-m-50755,male,E00069549_HH000046,2,E00069549,E01013787,E02002867
spk-m-50820,male,E00069549_HH000052,2,E00069549,E01013787,E02002867
spk-m-50800,male,E00069549_HH000050,2,E00069549,E01013787,E02002867
spk-m-50960,male,E00069549_HH000057,3,E00069549,E01013787,E02002867
spk-f-51228,female,E00069549_HH000019,2,E00069549,E01013787,E02002867
spk-m-50677,male,E00069549_HH000039,2,E00069549,E01013787,E02002867
spk-m-50748,male,E00069549_HH000045,2,E00069549,E01013787,E02002867
spk-f-51146,female,E00069549_HH000015,1,E00069549,E01013787,E02002867
spk-m-50862,male,E00069549_HH000053,7,E00069549,E01013787,E02002867
spk-m-50614,male,E00069549_HH000035,2,E00069549,E01013787,E02002867
spk-m-50921,male,E00069549_HH000055,4,E00069549,E01013787,E02002867
spk-m-51496,male,E00069550_HH000069,7,E00069550,E01013787,E02002867
spk-f-51681,female,E00069550_HH000020,1,E00069550,E01013787,E02002867
spk-m-51275,male,E00069550_HH000053,2,E00069550,E01013787,E02002867
spk-m-51358,male,E00069550_HH000060,2,E00069550,E01013787,E02002867
spk-m-51059,male,E00069550_HH000040,2,E00069550,E01013787,E02002867
spk-f-51584,female,E00069550_HH000013,1,E00069550,E01013787,E02002867
spk-m-51597,male,E00069550_HH000071,6,E00069550,E01013787,E02002867
spk-m-51148,male,E00069550_HH000044,2,E00069550,E01013787,E02002867
spk-m-51154,male,E00069550_HH000045,2,E00069550,E01013787,E02002867
spk-f-51661,female,E00069550_HH000019,1,E00069550,E01013787,E02002867
spk-m-51044,male,E00069550_HH000037,2,E00069550,E01013787,E02002867
spk-m-51251,male,E00069550_HH000051,2,E00069550,E01013787,E02002867
spk-m-51335,male,E00069550_HH000059,2,E00069550,E01013787,E02002867
spk-m-51602,male,E00069550_HH000071,6,E00069550,E01013787,E02002867
spk-m-51386,male,E00069550_HH000062,2,E00069550,E01013787,E02002867
spk-m-51127,male,E00069550_HH000044,2,E00069550,E01013787,E02002867
spk-f-51864,female,E00069550_HH000025,2,E00069550,E01013787,E02002867
spk-m-51185,male,E00069550_HH000046,2,E00069550,E01013787,E02002867
spk-m-51576,male,E00069550_HH000070,7,E00069550,E01013787,E02002867
spk-m-51201,male,E00069550_HH000048,2,E00069550,E01013787,E02002867
spk-f-51577,female,E00069550_HH000012,1,E00069550,E01013787,E02002867
spk-m-51528,male,E00069550_HH000069,7,E00069550,E01013787,E02002867
spk-m-51441,male,E00069550_HH000067,2,E00069550,E01013787,E02002867
spk-m-51465,male,E00069550_HH000068,2,E00069550,E01013787,E02002867
spk-m-51057,male,E00069550_HH000039,2,E00069550,E01013787,E02002867
spk-m-50997,male,E00069550_HH000034,2,E00069550,E01013787,E02002867
spk-f-51557,female,E00069550_HH000010,1,E00069550,E01013787,E02002867
spk-f-51444,female,E00069550_HH000005,1,E00069550,E01013787,E02002867
spk-f-51808,female,E00069550_HH000025,2,E00069550,E01013787,E02002867
spk-m-51572,male,E00069550_HH000070,7,E00069550,E01013787,E02002867
spk-f-51920,female,E00069550_HH000027,2,E00069550,E01013787,E02002867
spk-m-51367,male,E00069550_HH000061,2,E00069550,E01013787,E02002867
spk-f-51957,female,E00069550_HH000030,2,E00069550,E01013787,E02002867
spk-f-51655,female,E00069550_HH000017,1,E00069550,E01013787,E02002867
spk-f-51571,female,E00069550_HH000011,1,E00069550,E01013787,E02002867
spk-m-51322,male,E00069550_HH000058,2,E00069550,E01013787,E02002867
spk-m-51442,male,E00069550_HH000067,2,E00069550,E01013787,E02002867
spk-m-50985,male,E00069550_HH000033,2,E00069550,E01013787,E02002867
spk-m-51523,male,E00069550_HH000069,7,E00069550,E01013787,E02002867
spk-m-51589,male,E00069550_HH000070,7,E00069550,E01013787,E02002867
spk-m-51354,male,E00069550_HH000060,2,E00069550,E01013787,E02002867
spk-m-51094,male,E00069550_HH000042,2,E00069550,E01013787,E02002867
spk-f-51406,female,E00069550_HH000001,1,E00069550,E01013787,E02002867
spk-m-51279,male,E00069550_HH000054,2,E00069550,E01013787,E02002867
spk-f-51870,female,E00069550_HH000026,2,E00069550,E01013787,E02002867
spk-m-50973,male,E00069550_HH000032,2,E00069550,E01013787,E02002867
spk-m-51284,male,E00069550_HH000055,2,E00069550,E01013787,E02002867
spk-f-51779,female,E00069550_HH000024,2,E00069550,E01013787,E02002867
spk-f-51790,female,E00069550_HH000024,2,E00069550,E01013787,E02002867
spk-f-51757,female,E00069550_HH000023,2,E00069550,E01013787,E02002867
spk-m-51490,male,E00069550_HH000069,7,E00069550,E01013787,E02002867
spk-m-51163,male,E00069550_HH000045,2,E00069550,E01013787,E02002867
spk-m-50991,male,E00069550_HH000034,2,E00069550,E01013787,E02002867
spk-f-51649,female,E00069550_HH000016,1,E00069550,E01013787,E02002867
spk-m-51352,male,E00069550_HH000059,2,E00069550,E01013787,E02002867
spk-m-50969,male,E00069550_HH000031,2,E00069550,E01013787,E02002867
spk-f-51711,female,E00069550_HH000023,2,E00069550,E01013787,E02002867
spk-m-51167,male,E00069550_HH000046,2,E00069550,E01013787,E02002867
spk-m-51264,male,E00069550_HH000052,2,E00069550,E01013787,E02002867
spk-m-51654,male,E00069550_HH000072,6,E00069550,E01013787,E02002867
